id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA,begin_season,finish_season,match_year,country_name,league_name,home_team_name,away_team_name,winning_team
1136,1,2012/2013,25,2013-02-02,1224178,1773,9986,1,0,1.91,3.6,3.8,1.91,3.2,3.8,2.0,3.3,3.2,1.9,3.2,3.5,1.91,3.3,3.75,1.95,3.7,3.8,2012,2013,2013,Belgium,Belgium Jupiler League,Oud-Heverlee Leuven,Sporting Charleroi,Home
1688,1,2015/2016,4,2015-08-16,1979863,1773,9986,2,0,2.9,3.3,2.38,3.2,3.3,2.2,2.9,3.3,2.3,3.0,3.4,2.3,2.8,3.4,2.3,2.9,3.5,2.38,2015,2016,2015,Belgium,Belgium Jupiler League,Oud-Heverlee Leuven,Sporting Charleroi,Home
1051,1,2012/2013,15,2012-11-10,1224101,8475,9986,0,0,2.1,3.5,3.3,2.05,3.3,3.25,2.0,3.2,3.3,2.1,3.25,3.2,2.2,3.2,3.1,2.1,3.5,3.4,2012,2013,2012,Belgium,Belgium Jupiler League,Waasland-Beveren,Sporting Charleroi,Draw
1335,1,2014/2015,19,2014-12-13,1717967,8475,9986,1,3,2.7,3.25,2.6,2.65,3.2,2.65,2.55,3.1,2.55,2.6,3.2,2.62,2.6,3.1,2.6,2.75,3.2,2.62,2014,2015,2014,Belgium,Belgium Jupiler League,Waasland-Beveren,Sporting Charleroi,Away
1528,1,2015/2016,13,2015-10-28,1979927,8475,9986,0,1,2.75,3.3,2.5,2.6,3.4,2.55,2.65,3.3,2.5,2.7,3.3,2.5,2.7,3.3,2.4,2.7,3.5,2.5,2015,2016,2015,Belgium,Belgium Jupiler League,Waasland-Beveren,Sporting Charleroi,Away
1301,1,2014/2015,15,2014-11-08,1717933,274581,9986,0,2,2.38,3.4,2.88,2.3,3.2,2.85,2.2,3.2,2.9,2.3,3.4,2.87,2.3,3.25,2.87,2.3,3.4,3.1,2014,2015,2014,Belgium,Belgium Jupiler League,Royal Excel Mouscron,Sporting Charleroi,Away
1549,1,2015/2016,16,2015-12-22,1979948,274581,9986,0,1,2.6,3.25,2.7,2.65,3.3,2.55,2.65,3.3,2.5,2.62,3.3,2.62,2.62,3.25,2.5,2.6,3.4,2.63,2015,2016,2015,Belgium,Belgium Jupiler League,Royal Excel Mouscron,Sporting Charleroi,Away
1404,1,2014/2015,27,2015-02-21,1718028,8573,9986,1,3,2.6,3.25,2.7,2.55,3.3,2.7,2.6,3.2,2.6,2.5,3.3,2.7,2.6,3.0,2.7,2.62,3.3,2.75,2014,2015,2015,Belgium,Belgium Jupiler League,KV Oostende,Sporting Charleroi,Away
1660,1,2015/2016,29,2016-03-05,1980051,8573,9986,2,1,2.5,3.4,2.7,2.35,3.4,2.85,2.4,3.3,2.75,2.5,3.4,2.7,2.4,3.4,2.62,2.45,3.5,2.75,2015,2016,2016,Belgium,Belgium Jupiler League,KV Oostende,Sporting Charleroi,Home
94,1,2008/2009,19,2009-01-24,492805,9987,9998,2,0,1.44,4.0,6.5,1.4,3.85,7.1,1.45,3.8,5.4,1.4,3.75,7.0,1.5,3.6,5.5,1.4,4.0,7.0,2008,2009,2009,Belgium,Belgium Jupiler League,KRC Genk,RAEC Mons,Home
774,1,2011/2012,11,2011-10-22,1032773,9987,9998,2,0,1.73,3.75,4.5,1.78,3.6,4.2,1.5,3.7,5.0,1.5,3.6,5.5,1.6,4.0,4.6,1.75,3.6,4.75,2011,2012,2011,Belgium,Belgium Jupiler League,KRC Genk,RAEC Mons,Home
1046,1,2012/2013,15,2012-11-11,1224096,9987,9998,5,1,1.62,4.1,5.0,1.57,3.8,5.0,1.55,3.7,5.0,1.57,3.8,5.0,1.53,3.8,5.5,1.6,4.1,5.75,2012,2013,2012,Belgium,Belgium Jupiler League,KRC Genk,RAEC Mons,Home
246,1,2008/2009,34,2009-05-16,493108,10000,9998,3,0,1.33,4.33,8.5,1.3,4.6,8.5,1.25,4.7,8.0,1.29,4.5,8.0,1.33,4.33,7.0,1.3,4.5,8.5,2008,2009,2009,Belgium,Belgium Jupiler League,SV Zulte-Waregem,RAEC Mons,Home
832,1,2011/2012,18,2011-12-17,1032831,10000,9998,2,3,2.05,3.4,3.5,2.1,3.25,3.4,2.0,3.2,3.3,2.0,3.2,3.2,2.1,3.2,3.3,2.05,3.4,3.6,2011,2012,2011,Belgium,Belgium Jupiler League,SV Zulte-Waregem,RAEC Mons,Away
1208,1,2012/2013,6,2012-09-01,1224026,10000,9998,2,4,1.75,3.75,4.5,1.65,3.6,4.6,1.8,3.3,3.8,1.73,3.5,4.33,1.83,3.3,4.0,1.73,3.8,4.6,2012,2013,2012,Belgium,Belgium Jupiler League,SV Zulte-Waregem,RAEC Mons,Away
201,1,2008/2009,3,2008-08-30,492493,9984,9998,2,1,1.7,3.25,4.75,1.65,3.4,4.7,1.7,3.2,4.2,1.57,3.5,5.0,1.65,3.4,4.5,1.65,3.4,4.5,2008,2009,2008,Belgium,Belgium Jupiler League,KSV Cercle Brugge,RAEC Mons,Home
852,1,2011/2012,2,2011-08-06,1032707,9984,9998,1,1,1.95,3.5,3.8,1.95,3.2,3.6,1.9,3.2,3.4,1.8,3.3,3.75,1.75,3.5,4.2,1.95,3.4,4.0,2011,2012,2011,Belgium,Belgium Jupiler League,KSV Cercle Brugge,RAEC Mons,Draw
1172,1,2012/2013,29,2013-03-09,1224214,9984,9998,1,3,2.63,3.3,2.63,2.45,3.25,2.6,2.6,3.2,2.4,2.5,3.2,2.6,2.5,3.2,2.62,2.55,3.5,2.7,2012,2013,2013,Belgium,Belgium Jupiler League,KSV Cercle Brugge,RAEC Mons,Away
4,1,2008/2009,1,2008-08-17,492476,9991,9998,5,0,1.44,3.75,7.5,1.4,4.0,6.8,1.4,3.9,6.0,1.44,3.6,6.5,1.44,3.75,6.0,1.45,3.75,6.5,2008,2009,2008,Belgium,Belgium Jupiler League,KAA Gent,RAEC Mons,Home
916,1,2011/2012,27,2012-02-25,1032908,9991,9998,2,0,1.4,4.33,8.0,1.42,4.4,6.75,1.35,4.0,7.0,1.36,4.0,7.0,1.36,4.33,7.5,1.36,5.0,8.5,2011,2012,2012,Belgium,Belgium Jupiler League,KAA Gent,RAEC Mons,Home
1023,1,2012/2013,12,2012-10-27,1224073,9991,9998,2,0,1.53,4.33,5.5,1.55,3.9,5.0,1.45,3.9,6.0,1.53,3.8,5.5,1.57,3.75,5.5,1.57,4.3,5.75,2012,2013,2012,Belgium,Belgium Jupiler League,KAA Gent,RAEC Mons,Home
228,1,2008/2009,32,2009-05-02,493090,7947,9998,0,0,1.44,4.0,6.5,1.45,3.8,6.5,1.4,3.9,6.0,1.44,3.6,6.5,1.44,3.75,6.0,1.4,3.75,7.5,2008,2009,2009,Belgium,Belgium Jupiler League,FCV Dender EH,RAEC Mons,Draw
33,1,2008/2009,12,2008-11-15,492587,8203,9998,0,0,2.05,3.25,3.4,1.95,3.2,3.6,2.0,3.1,3.2,2.1,3.2,3.0,2.1,3.2,3.0,2.1,3.3,3.1,2008,2009,2008,Belgium,Belgium Jupiler League,KV Mechelen,RAEC Mons,Draw
858,1,2011/2012,20,2012-01-14,1032849,8203,9998,4,1,2.0,3.5,3.6,2.0,3.4,3.5,2.0,3.2,3.1,1.91,3.25,3.4,1.91,3.3,3.75,2.0,3.5,3.6,2011,2012,2012,Belgium,Belgium Jupiler League,KV Mechelen,RAEC Mons,Home
1227,1,2012/2013,8,2012-09-22,1224045,8203,9998,3,0,1.83,3.6,4.2,1.9,3.3,3.7,1.9,3.3,3.5,1.83,3.4,3.75,1.85,3.5,3.75,1.87,3.7,4.1,2012,2013,2012,Belgium,Belgium Jupiler League,KV Mechelen,RAEC Mons,Home
138,1,2008/2009,23,2009-02-21,493009,9999,9998,3,2,2.1,3.25,3.25,2.1,3.2,3.1,2.0,3.2,3.1,2.1,3.3,2.88,2.1,3.2,3.0,2.2,3.3,2.9,2008,2009,2009,Belgium,Belgium Jupiler League,KSV Roeselare,RAEC Mons,Home
71,1,2008/2009,16,2008-12-13,492734,4049,9998,2,1,2.8,3.25,2.5,2.4,3.2,2.65,2.3,3.1,2.6,2.37,3.2,2.6,2.4,3.25,2.5,2.5,3.25,2.5,2008,2009,2008,Belgium,Belgium Jupiler League,Tubize,RAEC Mons,Home
54,1,2008/2009,14,2008-11-29,492677,10001,9998,2,1,1.57,3.6,5.25,1.55,3.45,6.0,1.6,3.4,4.6,1.57,3.5,5.0,1.6,3.25,5.5,1.55,3.6,5.0,2008,2009,2008,Belgium,Belgium Jupiler League,KVC Westerlo,RAEC Mons,Home
811,1,2011/2012,15,2011-11-26,1032810,10001,9998,2,1,2.4,3.4,2.8,2.4,3.4,2.7,2.4,3.1,2.5,2.3,3.25,2.62,2.5,3.1,2.7,2.38,3.4,2.88,2011,2012,2011,Belgium,Belgium Jupiler League,KVC Westerlo,RAEC Mons,Home
