id,team_api_id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass,year,team_long_name,team_short_name
1118,1601,2015-09-10,47,Balanced,38,Mixed,Organised,61,Normal,65,Normal,50,Normal,Organised,43,Medium,44,Press,49,Normal,Cover,2015,Ruch Chorzów,CHO
1119,9853,2010-02-22,65,Balanced,65,Mixed,Organised,55,Normal,60,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,2010,AS Saint-Étienne,ETI
1120,9853,2011-02-22,65,Balanced,35,Mixed,Organised,35,Normal,65,Normal,65,Normal,Organised,35,Medium,45,Press,65,Normal,Cover,2011,AS Saint-Étienne,ETI
1121,9853,2012-02-22,49,Balanced,52,Mixed,Organised,48,Normal,52,Normal,52,Normal,Organised,35,Medium,44,Press,50,Normal,Cover,2012,AS Saint-Étienne,ETI
1122,9853,2013-09-20,49,Balanced,52,Mixed,Organised,48,Normal,52,Normal,52,Normal,Organised,35,Medium,44,Press,50,Normal,Cover,2013,AS Saint-Étienne,ETI
1123,9853,2014-09-19,58,Balanced,52,Mixed,Organised,48,Normal,52,Normal,52,Normal,Organised,35,Medium,44,Press,50,Normal,Cover,2014,AS Saint-Étienne,ETI
1124,9853,2015-09-10,58,Balanced,52,Mixed,Organised,48,Normal,64,Normal,52,Normal,Organised,48,Medium,51,Press,49,Normal,Cover,2015,AS Saint-Étienne,ETI
1125,9882,2010-02-22,60,Balanced,30,Short,Organised,30,Safe,30,Little,65,Normal,Free Form,50,Medium,30,Contain,55,Normal,Offside Trap,2010,Sampdoria,SAM
1126,9882,2011-02-22,50,Balanced,65,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,35,Medium,45,Press,55,Normal,Cover,2011,Sampdoria,SAM
1127,9882,2012-02-22,35,Balanced,35,Mixed,Organised,35,Normal,65,Normal,35,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,2012,Sampdoria,SAM
1128,9882,2013-09-20,36,Balanced,38,Mixed,Organised,49,Normal,62,Normal,33,Little,Organised,50,Medium,51,Press,53,Normal,Cover,2013,Sampdoria,SAM
1129,9882,2014-09-19,36,Balanced,38,Mixed,Organised,49,Normal,52,Normal,62,Normal,Organised,54,Medium,57,Press,64,Normal,Offside Trap,2014,Sampdoria,SAM
1130,9882,2015-09-10,36,Balanced,38,Mixed,Organised,49,Normal,52,Normal,29,Little,Organised,50,Medium,51,Press,53,Normal,Cover,2015,Sampdoria,SAM
1131,7943,2010-02-22,30,Slow,30,Short,Organised,30,Safe,30,Little,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,Sassuolo,SAS
1132,7943,2011-02-22,50,Balanced,50,Mixed,Organised,50,Normal,61,Normal,60,Normal,Organised,45,Medium,30,Contain,30,Narrow,Cover,2011,Sassuolo,SAS
1133,7943,2012-02-22,50,Balanced,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover,2012,Sassuolo,SAS
1134,7943,2013-09-20,57,Balanced,60,Mixed,Organised,56,Normal,63,Normal,64,Normal,Organised,38,Medium,47,Press,53,Normal,Offside Trap,2013,Sassuolo,SAS
1135,7943,2014-09-19,57,Balanced,60,Mixed,Organised,66,Normal,57,Normal,63,Normal,Organised,54,Medium,47,Press,36,Normal,Offside Trap,2014,Sassuolo,SAS
1136,7943,2015-09-10,57,Balanced,60,Mixed,Organised,56,Normal,57,Normal,56,Normal,Organised,38,Medium,47,Press,53,Normal,Cover,2015,Sassuolo,SAS
1137,7794,2010-02-22,40,Balanced,45,Mixed,Organised,50,Normal,35,Normal,55,Normal,Organised,70,High,70,Double,70,Wide,Offside Trap,2010,SC Bastia,BAS
1138,7794,2012-02-22,50,Balanced,50,Mixed,Organised,50,Normal,51,Normal,49,Normal,Organised,44,Medium,45,Press,50,Normal,Cover,2012,SC Bastia,BAS
1139,7794,2013-09-20,50,Balanced,50,Mixed,Organised,50,Normal,51,Normal,49,Normal,Organised,44,Medium,45,Press,50,Normal,Cover,2013,SC Bastia,BAS
1140,7794,2014-09-19,67,Fast,43,Mixed,Organised,56,Normal,51,Normal,49,Normal,Organised,39,Medium,47,Press,48,Normal,Cover,2014,SC Bastia,BAS
1141,7794,2015-09-10,61,Balanced,52,Mixed,Organised,56,Normal,51,Normal,49,Normal,Organised,44,Medium,55,Press,48,Normal,Cover,2015,SC Bastia,BAS
1142,10228,2010-02-22,35,Balanced,30,Short,Organised,45,Normal,45,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,SC Heerenveen,HEE
1143,10228,2011-02-22,49,Balanced,48,Mixed,Free Form,52,Normal,67,Lots,52,Normal,Organised,58,Medium,60,Press,65,Normal,Cover,2011,SC Heerenveen,HEE
1144,10228,2012-02-22,67,Fast,53,Mixed,Organised,48,Normal,75,Lots,39,Normal,Organised,45,Medium,44,Press,48,Normal,Cover,2012,SC Heerenveen,HEE
1145,10228,2013-09-20,47,Balanced,37,Mixed,Organised,48,Normal,52,Normal,42,Normal,Organised,46,Medium,44,Press,48,Normal,Cover,2013,SC Heerenveen,HEE
1146,10228,2014-09-19,53,Balanced,46,Mixed,Organised,65,Normal,43,Normal,46,Normal,Organised,46,Medium,44,Press,48,Normal,Cover,2014,SC Heerenveen,HEE
1147,10228,2015-09-10,54,Balanced,56,Mixed,Organised,65,Normal,43,Normal,44,Normal,Organised,46,Medium,44,Press,48,Normal,Cover,2015,SC Heerenveen,HEE
1148,10189,2010-02-22,65,Balanced,55,Mixed,Organised,55,Normal,70,Lots,70,Lots,Organised,70,High,45,Press,70,Wide,Cover,2010,FC Schalke 04,S04
1149,10189,2011-02-22,63,Balanced,57,Mixed,Organised,55,Normal,70,Lots,62,Normal,Organised,37,Medium,67,Double,38,Normal,Cover,2011,FC Schalke 04,S04
1150,10189,2012-02-22,50,Balanced,36,Mixed,Organised,59,Normal,52,Normal,56,Normal,Organised,43,Medium,44,Press,53,Normal,Cover,2012,FC Schalke 04,S04
1151,10189,2013-09-20,60,Balanced,47,Mixed,Organised,62,Normal,54,Normal,52,Normal,Organised,45,Medium,58,Press,42,Normal,Cover,2013,FC Schalke 04,S04
1152,10189,2014-09-19,39,Balanced,45,Mixed,Organised,42,Normal,56,Normal,41,Normal,Organised,51,Medium,51,Press,40,Normal,Cover,2014,FC Schalke 04,S04
1153,10189,2015-09-10,58,Balanced,42,Mixed,Organised,64,Normal,61,Normal,37,Normal,Organised,55,Medium,59,Press,56,Normal,Cover,2015,FC Schalke 04,S04
1154,9777,2010-02-22,30,Slow,55,Mixed,Organised,45,Normal,70,Lots,60,Normal,Organised,55,Medium,60,Press,55,Normal,Cover,2010,Servette FC,SER
1155,9777,2012-02-22,48,Balanced,51,Mixed,Organised,53,Normal,66,Normal,45,Normal,Organised,49,Medium,45,Press,49,Normal,Cover,2012,Servette FC,SER
1156,9777,2013-09-20,48,Balanced,51,Mixed,Organised,53,Normal,66,Normal,45,Normal,Organised,49,Medium,45,Press,49,Normal,Cover,2013,Servette FC,SER
1157,8302,2010-02-22,30,Slow,30,Short,Free Form,70,Risky,60,Normal,70,Lots,Free Form,60,Medium,70,Double,65,Normal,Offside Trap,2010,Sevilla FC,SEV
1158,8302,2011-02-22,68,Fast,58,Mixed,Free Form,68,Risky,67,Lots,71,Lots,Free Form,57,Medium,58,Press,68,Wide,Cover,2011,Sevilla FC,SEV
1159,8302,2012-02-22,61,Balanced,65,Mixed,Organised,53,Normal,57,Normal,38,Normal,Organised,38,Medium,49,Press,55,Normal,Cover,2012,Sevilla FC,SEV
1160,8302,2013-09-20,65,Balanced,65,Mixed,Organised,53,Normal,57,Normal,38,Normal,Organised,38,Medium,49,Press,55,Normal,Cover,2013,Sevilla FC,SEV
1161,8302,2014-09-19,65,Balanced,65,Mixed,Organised,53,Normal,57,Normal,38,Normal,Organised,38,Medium,49,Press,55,Normal,Cover,2014,Sevilla FC,SEV
1162,8302,2015-09-10,53,Balanced,53,Mixed,Organised,53,Normal,52,Normal,60,Normal,Organised,42,Medium,48,Press,59,Normal,Cover,2015,Sevilla FC,SEV
1163,10179,2010-02-22,35,Balanced,60,Mixed,Organised,50,Normal,60,Normal,60,Normal,Organised,35,Medium,40,Press,45,Normal,Offside Trap,2010,FC Sion,SIO
1164,10179,2011-02-22,47,Balanced,56,Mixed,Organised,67,Risky,56,Normal,54,Normal,Organised,41,Medium,43,Press,39,Normal,Cover,2011,FC Sion,SIO
1165,10179,2012-02-22,61,Balanced,37,Mixed,Organised,62,Normal,50,Normal,53,Normal,Organised,45,Medium,43,Press,54,Normal,Cover,2012,FC Sion,SIO
1166,10179,2013-09-20,61,Balanced,37,Mixed,Organised,62,Normal,50,Normal,53,Normal,Organised,45,Medium,43,Press,54,Normal,Cover,2013,FC Sion,SIO
1167,10179,2014-09-19,61,Balanced,37,Mixed,Organised,62,Normal,50,Normal,53,Normal,Organised,45,Medium,47,Press,54,Normal,Cover,2014,FC Sion,SIO
1168,10179,2015-09-10,61,Balanced,37,Mixed,Organised,62,Normal,50,Normal,53,Normal,Organised,45,Medium,47,Press,54,Normal,Cover,2015,FC Sion,SIO
1169,8025,2010-02-22,30,Slow,45,Mixed,Organised,45,Normal,35,Normal,70,Lots,Organised,60,Medium,70,Double,50,Normal,Cover,2010,Śląsk Wrocław,SLA
1170,8025,2011-02-22,47,Balanced,55,Mixed,Organised,45,Normal,48,Normal,54,Normal,Organised,48,Medium,47,Press,51,Normal,Cover,2011,Śląsk Wrocław,SLA
1171,8025,2012-02-22,65,Balanced,63,Mixed,Organised,67,Risky,31,Little,67,Lots,Organised,24,Deep,24,Contain,39,Normal,Cover,2012,Śląsk Wrocław,SLA
1172,8025,2013-09-20,65,Balanced,50,Mixed,Organised,67,Risky,31,Little,67,Lots,Organised,30,Deep,30,Contain,40,Normal,Cover,2013,Śląsk Wrocław,SLA
1173,8025,2014-09-19,47,Balanced,34,Mixed,Organised,38,Normal,36,Normal,68,Lots,Organised,37,Medium,37,Press,39,Normal,Cover,2014,Śląsk Wrocław,SLA
1174,8025,2015-09-10,50,Balanced,35,Mixed,Organised,51,Normal,51,Normal,55,Normal,Organised,45,Medium,55,Press,39,Normal,Cover,2015,Śląsk Wrocław,SLA
1175,9874,2010-02-22,66,Balanced,70,Long,Organised,35,Normal,40,Normal,50,Normal,Organised,65,Medium,30,Contain,65,Normal,Cover,2010,FC Sochaux-Montbéliard,SOC
1176,9874,2011-02-22,50,Balanced,50,Mixed,Organised,35,Normal,65,Normal,35,Normal,Organised,45,Medium,55,Press,65,Normal,Cover,2011,FC Sochaux-Montbéliard,SOC
1177,9874,2012-02-22,63,Balanced,39,Mixed,Organised,63,Normal,72,Lots,49,Normal,Organised,54,Medium,43,Press,49,Normal,Cover,2012,FC Sochaux-Montbéliard,SOC
1178,9874,2013-09-20,63,Balanced,39,Mixed,Organised,63,Normal,64,Normal,49,Normal,Organised,54,Medium,43,Press,49,Normal,Cover,2013,FC Sochaux-Montbéliard,SOC
1179,9874,2014-09-19,63,Balanced,39,Mixed,Organised,63,Normal,64,Normal,49,Normal,Organised,54,Medium,43,Press,49,Normal,Cover,2014,FC Sochaux-Montbéliard,SOC
1180,9874,2015-09-10,63,Balanced,39,Mixed,Organised,63,Normal,64,Normal,49,Normal,Organised,54,Medium,43,Press,49,Normal,Cover,2015,FC Sochaux-Montbéliard,SOC
1181,8466,2010-02-22,70,Fast,55,Mixed,Organised,70,Risky,70,Lots,65,Normal,Organised,70,High,70,Double,70,Wide,Cover,2010,Southampton,SOU
1182,8466,2011-02-22,52,Balanced,37,Mixed,Organised,48,Normal,49,Normal,47,Normal,Organised,43,Medium,43,Press,48,Normal,Cover,2011,Southampton,SOU
1183,8466,2012-02-22,47,Balanced,52,Mixed,Organised,54,Normal,56,Normal,60,Normal,Organised,48,Medium,52,Press,44,Normal,Cover,2012,Southampton,SOU
1184,8466,2013-09-20,47,Balanced,38,Mixed,Organised,52,Normal,56,Normal,58,Normal,Free Form,57,Medium,63,Press,44,Normal,Cover,2013,Southampton,SOU
1185,8466,2014-09-19,47,Balanced,40,Mixed,Organised,42,Normal,56,Normal,51,Normal,Free Form,62,Medium,64,Press,44,Normal,Cover,2014,Southampton,SOU
1186,8466,2015-09-10,52,Balanced,46,Mixed,Organised,42,Normal,54,Normal,30,Little,Organised,50,Medium,65,Press,44,Normal,Cover,2015,Southampton,SOU
1187,8614,2010-02-22,35,Balanced,40,Mixed,Organised,30,Safe,45,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,Sparta Rotterdam,SPA
1188,9986,2010-02-22,40,Balanced,50,Mixed,Organised,45,Normal,43,Normal,60,Normal,Organised,70,High,70,Double,70,Wide,Cover,2010,Sporting Charleroi,CHA
1189,9986,2011-02-22,47,Balanced,36,Mixed,Organised,34,Normal,33,Little,53,Normal,Organised,49,Medium,58,Press,48,Normal,Cover,2011,Sporting Charleroi,CHA
1190,9986,2013-09-20,60,Balanced,53,Mixed,Organised,48,Normal,50,Normal,48,Normal,Organised,42,Medium,48,Press,49,Normal,Cover,2013,Sporting Charleroi,CHA
1191,9986,2014-09-19,60,Balanced,53,Mixed,Organised,48,Normal,50,Normal,48,Normal,Organised,42,Medium,48,Press,49,Normal,Cover,2014,Sporting Charleroi,CHA
1192,9986,2015-09-10,60,Balanced,53,Mixed,Organised,48,Normal,50,Normal,48,Normal,Organised,39,Medium,48,Press,49,Normal,Cover,2015,Sporting Charleroi,CHA
1193,9768,2010-02-22,30,Slow,30,Short,Organised,55,Normal,60,Normal,55,Normal,Free Form,30,Deep,30,Contain,30,Narrow,Offside Trap,2010,Sporting CP,SCP
1194,9768,2011-02-22,50,Balanced,35,Mixed,Organised,65,Normal,65,Normal,35,Normal,Organised,55,Medium,45,Press,50,Normal,Cover,2011,Sporting CP,SCP
1195,9768,2012-02-22,53,Balanced,56,Mixed,Organised,67,Risky,68,Lots,69,Lots,Organised,52,Medium,49,Press,54,Normal,Cover,2012,Sporting CP,SCP
1196,9768,2013-09-20,53,Balanced,56,Mixed,Organised,67,Risky,68,Lots,60,Normal,Free Form,52,Medium,49,Press,54,Normal,Cover,2013,Sporting CP,SCP
1197,9768,2014-09-19,55,Balanced,56,Mixed,Organised,42,Normal,50,Normal,55,Normal,Organised,60,Medium,60,Press,54,Normal,Cover,2014,Sporting CP,SCP
1198,9768,2015-09-10,57,Balanced,56,Mixed,Organised,42,Normal,50,Normal,55,Normal,Organised,60,Medium,60,Press,54,Normal,Cover,2015,Sporting CP,SCP
1199,9869,2010-02-22,70,Fast,55,Mixed,Organised,65,Normal,50,Normal,70,Lots,Organised,70,High,70,Double,55,Normal,Cover,2010,Real Sporting de Gijón,SPG
1200,9869,2011-02-22,68,Fast,53,Mixed,Organised,67,Risky,51,Normal,65,Normal,Organised,58,Medium,51,Press,55,Normal,Cover,2011,Real Sporting de Gijón,SPG
1201,9869,2012-02-22,51,Balanced,43,Mixed,Organised,68,Risky,61,Normal,44,Normal,Organised,36,Medium,60,Press,39,Normal,Cover,2012,Real Sporting de Gijón,SPG
1202,9869,2013-09-20,55,Balanced,43,Mixed,Organised,68,Risky,61,Normal,44,Normal,Organised,36,Medium,60,Press,39,Normal,Cover,2013,Real Sporting de Gijón,SPG
1203,9869,2014-09-19,55,Balanced,43,Mixed,Organised,68,Risky,61,Normal,44,Normal,Organised,36,Medium,60,Press,39,Normal,Cover,2014,Real Sporting de Gijón,SPG
1204,9869,2015-09-10,55,Balanced,50,Mixed,Organised,62,Normal,59,Normal,38,Normal,Organised,45,Medium,54,Press,41,Normal,Cover,2015,Real Sporting de Gijón,SPG
1205,9875,2010-02-22,70,Fast,30,Short,Free Form,30,Safe,35,Normal,70,Lots,Free Form,50,Medium,70,Double,45,Normal,Cover,2010,Napoli,NAP
1206,9875,2011-02-22,50,Balanced,35,Mixed,Free Form,65,Normal,65,Normal,50,Normal,Organised,50,Medium,70,Double,45,Normal,Cover,2011,Napoli,NAP
1207,9875,2012-02-22,60,Balanced,50,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,45,Medium,55,Press,50,Normal,Cover,2012,Napoli,NAP
1208,9875,2013-09-20,68,Fast,52,Mixed,Organised,68,Risky,69,Lots,53,Normal,Organised,44,Medium,57,Press,53,Normal,Offside Trap,2013,Napoli,NAP
1209,9875,2014-09-19,72,Fast,34,Mixed,Organised,76,Risky,66,Normal,73,Lots,Organised,61,Medium,59,Press,39,Normal,Cover,2014,Napoli,NAP
1210,9875,2015-09-10,53,Balanced,37,Mixed,Organised,68,Risky,54,Normal,67,Lots,Organised,47,Medium,57,Press,53,Normal,Offside Trap,2015,Napoli,NAP
1211,10190,2010-02-22,35,Balanced,60,Mixed,Organised,35,Normal,55,Normal,55,Normal,Organised,50,Medium,55,Press,50,Normal,Cover,2010,FC St. Gallen,GAL
1212,10190,2011-02-22,47,Balanced,55,Mixed,Organised,47,Normal,54,Normal,56,Normal,Organised,49,Medium,55,Press,48,Normal,Cover,2011,FC St. Gallen,GAL
1213,10190,2013-09-20,52,Balanced,48,Mixed,Organised,39,Normal,39,Normal,37,Normal,Organised,40,Medium,41,Press,52,Normal,Cover,2013,FC St. Gallen,GAL
1214,10190,2014-09-19,52,Balanced,48,Mixed,Organised,39,Normal,39,Normal,37,Normal,Organised,40,Medium,41,Press,52,Normal,Cover,2014,FC St. Gallen,GAL
1215,10190,2015-09-10,52,Balanced,48,Mixed,Organised,39,Normal,39,Normal,37,Normal,Organised,40,Medium,36,Press,52,Normal,Cover,2015,FC St. Gallen,GAL
1216,9800,2010-02-22,70,Fast,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover,2010,St. Mirren,MIR
1217,9800,2011-02-22,48,Balanced,48,Mixed,Organised,52,Normal,48,Normal,48,Normal,Organised,43,Medium,44,Press,51,Normal,Cover,2011,St. Mirren,MIR
1218,9800,2012-02-22,60,Balanced,75,Long,Organised,62,Normal,45,Normal,60,Normal,Organised,50,Medium,48,Press,40,Normal,Cover,2012,St. Mirren,MIR
1219,9800,2013-09-20,42,Balanced,43,Mixed,Organised,47,Normal,46,Normal,60,Normal,Organised,53,Medium,49,Press,42,Normal,Cover,2013,St. Mirren,MIR
1220,9800,2014-09-19,58,Balanced,70,Long,Organised,62,Normal,56,Normal,61,Normal,Organised,50,Medium,49,Press,41,Normal,Cover,2014,St. Mirren,MIR
1221,9800,2015-09-10,38,Balanced,33,Short,Organised,53,Normal,58,Normal,53,Normal,Organised,60,Medium,58,Press,48,Normal,Cover,2015,St. Mirren,MIR
1222,8152,2010-02-22,60,Balanced,60,Mixed,Organised,50,Normal,70,Lots,70,Lots,Organised,60,Medium,70,Double,55,Normal,Cover,2010,FC St. Pauli,STP
1223,8152,2011-02-22,60,Balanced,42,Mixed,Organised,63,Normal,55,Normal,56,Normal,Organised,49,Medium,60,Press,55,Normal,Cover,2011,FC St. Pauli,STP
1224,8152,2012-02-22,53,Balanced,64,Mixed,Organised,60,Normal,34,Normal,53,Normal,Organised,49,Medium,44,Press,59,Normal,Cover,2012,FC St. Pauli,STP
1225,8152,2013-09-20,53,Balanced,56,Mixed,Organised,62,Normal,46,Normal,53,Normal,Organised,49,Medium,44,Press,57,Normal,Cover,2013,FC St. Pauli,STP
1226,8152,2014-09-19,53,Balanced,56,Mixed,Organised,68,Risky,53,Normal,34,Normal,Organised,46,Medium,44,Press,54,Normal,Cover,2014,FC St. Pauli,STP
1227,8152,2015-09-10,52,Balanced,56,Mixed,Organised,62,Normal,53,Normal,38,Normal,Organised,39,Medium,44,Press,57,Normal,Cover,2015,FC St. Pauli,STP
1228,8467,2010-02-22,70,Fast,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,30,Deep,70,Double,30,Narrow,Cover,2010,St. Johnstone FC,JOH
1229,8467,2011-02-22,67,Fast,48,Mixed,Organised,47,Normal,47,Normal,54,Normal,Organised,33,Deep,47,Press,37,Normal,Cover,2011,St. Johnstone FC,JOH
1230,8467,2012-02-22,57,Balanced,57,Mixed,Organised,46,Normal,48,Normal,38,Normal,Organised,42,Medium,38,Press,52,Normal,Cover,2012,St. Johnstone FC,JOH
1231,8467,2013-09-20,60,Balanced,58,Mixed,Organised,48,Normal,49,Normal,38,Normal,Organised,44,Medium,42,Press,56,Normal,Cover,2013,St. Johnstone FC,JOH
1232,8467,2014-09-19,56,Balanced,57,Mixed,Organised,47,Normal,49,Normal,40,Normal,Organised,40,Medium,40,Press,52,Normal,Cover,2014,St. Johnstone FC,JOH
1233,8467,2015-09-10,62,Balanced,48,Mixed,Organised,47,Normal,49,Normal,40,Normal,Organised,37,Medium,48,Press,55,Normal,Cover,2015,St. Johnstone FC,JOH
1234,9997,2010-02-22,50,Balanced,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover,2010,Sint-Truidense VV,STT
1235,9997,2011-02-22,53,Balanced,53,Mixed,Organised,48,Normal,52,Normal,53,Normal,Organised,46,Medium,46,Press,46,Normal,Cover,2011,Sint-Truidense VV,STT
1236,9997,2012-02-22,52,Balanced,55,Mixed,Organised,52,Normal,55,Normal,47,Normal,Organised,32,Deep,40,Press,41,Normal,Cover,2012,Sint-Truidense VV,STT
1237,9985,2010-02-22,53,Balanced,40,Mixed,Organised,55,Normal,55,Normal,65,Normal,Organised,70,High,70,Double,65,Normal,Cover,2010,Standard de Liège,STL
1238,9985,2011-02-22,68,Fast,66,Mixed,Organised,53,Normal,66,Normal,63,Normal,Free Form,59,Medium,47,Press,66,Normal,Cover,2011,Standard de Liège,STL
1239,9985,2012-02-22,75,Fast,70,Long,Organised,55,Normal,58,Normal,60,Normal,Organised,45,Medium,60,Press,52,Normal,Cover,2012,Standard de Liège,STL
1240,9985,2013-09-20,54,Balanced,62,Mixed,Organised,55,Normal,58,Normal,60,Normal,Organised,45,Medium,60,Press,52,Normal,Cover,2013,Standard de Liège,STL
1241,9985,2014-09-19,54,Balanced,62,Mixed,Organised,55,Normal,58,Normal,60,Normal,Organised,45,Medium,54,Press,52,Normal,Cover,2014,Standard de Liège,STL
1242,9985,2015-09-10,54,Balanced,62,Mixed,Organised,55,Normal,58,Normal,60,Normal,Organised,45,Medium,54,Press,52,Normal,Cover,2015,Standard de Liège,STL
1243,10194,2010-02-22,65,Balanced,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover,2010,Stoke City,STK
1244,10194,2011-02-22,50,Balanced,80,Long,Organised,30,Safe,70,Lots,35,Normal,Organised,25,Deep,65,Press,50,Normal,Cover,2011,Stoke City,STK
1245,10194,2012-02-22,75,Fast,75,Long,Organised,40,Normal,72,Lots,55,Normal,Organised,50,Medium,58,Press,45,Normal,Cover,2012,Stoke City,STK
1246,10194,2013-09-20,75,Fast,73,Long,Organised,59,Normal,61,Normal,38,Normal,Organised,32,Deep,37,Press,41,Normal,Cover,2013,Stoke City,STK
1247,10194,2014-09-19,48,Balanced,55,Mixed,Organised,51,Normal,57,Normal,37,Normal,Organised,38,Medium,40,Press,41,Normal,Cover,2014,Stoke City,STK
1248,10194,2015-09-10,48,Balanced,49,Mixed,Organised,51,Normal,59,Normal,49,Normal,Organised,44,Medium,37,Press,51,Normal,Cover,2015,Stoke City,STK
1249,8472,2010-02-22,60,Balanced,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover,2010,Sunderland,SUN
1250,8472,2011-02-22,55,Balanced,55,Mixed,Organised,55,Normal,65,Normal,55,Normal,Organised,45,Medium,55,Press,65,Normal,Cover,2011,Sunderland,SUN
1251,8472,2012-02-22,67,Fast,62,Mixed,Organised,44,Normal,72,Lots,59,Normal,Organised,47,Medium,53,Press,60,Normal,Cover,2012,Sunderland,SUN
1252,8472,2013-09-20,57,Balanced,66,Mixed,Organised,56,Normal,31,Little,72,Lots,Organised,47,Medium,52,Press,49,Normal,Cover,2013,Sunderland,SUN
1253,8472,2014-09-19,60,Balanced,61,Mixed,Organised,56,Normal,44,Normal,58,Normal,Organised,41,Medium,38,Press,53,Normal,Cover,2014,Sunderland,SUN
1254,8472,2015-09-10,43,Balanced,51,Mixed,Organised,59,Normal,50,Normal,55,Normal,Organised,47,Medium,45,Press,49,Normal,Cover,2015,Sunderland,SUN
1255,10003,2010-02-22,65,Balanced,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover,2010,Swansea City,SWA
1256,10003,2011-02-22,66,Balanced,34,Mixed,Organised,52,Normal,51,Normal,64,Normal,Organised,44,Medium,47,Press,64,Normal,Cover,2011,Swansea City,SWA
1257,10003,2012-02-22,26,Slow,24,Short,Organised,62,Normal,39,Normal,57,Normal,Free Form,48,Medium,58,Press,60,Normal,Cover,2012,Swansea City,SWA
1258,10003,2013-09-20,41,Balanced,39,Mixed,Organised,36,Normal,42,Normal,44,Normal,Free Form,52,Medium,58,Press,57,Normal,Cover,2013,Swansea City,SWA
1259,10003,2014-09-19,63,Balanced,34,Mixed,Organised,34,Normal,51,Normal,36,Normal,Free Form,51,Medium,58,Press,54,Normal,Cover,2014,Swansea City,SWA
1260,10003,2015-09-10,45,Balanced,42,Mixed,Organised,34,Normal,36,Normal,55,Normal,Free Form,31,Deep,47,Press,42,Normal,Cover,2015,Swansea City,SWA
1261,9867,2010-02-22,30,Slow,30,Short,Organised,45,Normal,30,Little,65,Normal,Organised,50,Medium,30,Contain,45,Normal,Cover,2010,CD Tenerife,TEN
1262,9867,2011-02-22,56,Balanced,51,Mixed,Organised,68,Risky,52,Normal,60,Normal,Organised,57,Medium,50,Press,67,Wide,Cover,2011,CD Tenerife,TEN
1263,9867,2014-09-19,56,Balanced,57,Mixed,Organised,56,Normal,51,Normal,54,Normal,Organised,52,Medium,50,Press,65,Normal,Cover,2014,CD Tenerife,TEN
1264,9867,2015-09-10,56,Balanced,57,Mixed,Organised,56,Normal,51,Normal,54,Normal,Organised,52,Medium,50,Press,69,Wide,Cover,2015,CD Tenerife,TEN
1265,10191,2011-02-22,51,Balanced,39,Mixed,Organised,54,Normal,46,Normal,31,Little,Organised,37,Medium,34,Press,46,Normal,Cover,2011,FC Thun,THU
1266,10191,2012-02-22,58,Balanced,35,Mixed,Organised,67,Risky,32,Little,66,Normal,Organised,47,Medium,45,Press,53,Normal,Cover,2012,FC Thun,THU
1267,10191,2013-09-20,58,Balanced,35,Mixed,Organised,67,Risky,32,Little,66,Normal,Organised,47,Medium,45,Press,53,Normal,Cover,2013,FC Thun,THU
1268,10191,2014-09-19,58,Balanced,35,Mixed,Organised,64,Normal,36,Normal,66,Normal,Organised,47,Medium,45,Press,53,Normal,Cover,2014,FC Thun,THU
1269,10191,2015-09-10,58,Balanced,35,Mixed,Organised,64,Normal,36,Normal,66,Normal,Organised,47,Medium,45,Press,53,Normal,Cover,2015,FC Thun,THU
1270,9804,2010-02-22,45,Balanced,35,Mixed,Organised,40,Normal,30,Little,70,Lots,Free Form,45,Medium,35,Press,55,Normal,Cover,2010,Torino,TOR
1271,9804,2011-02-22,45,Balanced,35,Mixed,Organised,40,Normal,47,Normal,35,Normal,Organised,45,Medium,45,Press,55,Normal,Cover,2011,Torino,TOR
1272,9804,2012-02-22,50,Balanced,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover,2012,Torino,TOR
